Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An inexpensive, portable, printing event recorder for behavior studies",Behavior Research Methods & Instrumentation,,11,6,10.3758/BF03201380,D. J. BuckleyB. D. FrazerG. St. Amour,1979,http://link.springer.com/article/10.3758/BF03201380,Article
An information-theory measurement of CVC trigram meaningfulness,us,,,,,,,,
An instrumental cigarette smoke monitor designed for the direct measurement of smoke particulate matter generated in human smoking studies,"Behavior Research Methods, Instruments, & Computers",,16,3,10.3758/BF03202399,Roger A. JenkinsThomas M. Gayle,1984,http://link.springer.com/article/10.3758/BF03202399,Article
An integrated ball projection technology for the study of dynamic interceptive actions,Behavior Research Methods,,46,4,10.3758/s13428-013-0429-8,J. A. StoneD. PanchukK. DavidsJ. S. NorthI. FairweatherI. W. Maynard,2014,http://link.springer.com/article/10.3758/s13428-013-0429-8,Article
An Interactive FORTRAN IV program for calculating aspects of power in correlational research,"Behavior Research Methods, Instruments, & Computers",,17,3,10.3758/BF03200966,William P. DunlapEdward R. Kemery,1985,http://link.springer.com/article/10.3758/BF03200966,Article
"An interactive FORTRAN IV program for calculating power, sample size, or detectable differences in means",Behavior Research Methods & Instrumentation,,13,6,10.3758/BF03207965,William P. Dunlap,1981,http://link.springer.com/article/10.3758/BF03207965,Article
An interactive graphics approach to dimensional analysis,Behavior Research Methods & Instrumentation,,6,2,10.3758/BF03200326,Edward J. SchneiderHerbert P. Weisberg,1974,http://link.springer.com/article/10.3758/BF03200326,Article
An introduction to association rule mining: An application in counseling and help-seeking behavior of adolescents,Behavior Research Methods,,39,2,10.3758/BF03193156,Dion H. GohRebecca P. Ang,2007,http://link.springer.com/article/10.3758/BF03193156,Article
An introduction to hearing loss and screening procedures for behavioral research,Behavior Research Methods,,39,3,10.3758/BF03193038,Jamie ReillyVanessa TroianiMurray GrossmanRthur Wingfield,2007,http://link.springer.com/article/10.3758/BF03193038,Article
An introduction to the Walter/Palya controller and ECBASIC,"Behavior Research Methods, Instruments, & Computers",,20,2,10.3758/BF03203804,William L. Palya,1988,http://link.springer.com/article/10.3758/BF03203804,Article
An introductory psychology laboratory system featuring inexpensive time-shared record-keeping,"Behavior Research Methods, Instruments, & Computers",,22,2,10.3758/BF03203148,David R. BasdenBarbara H. Basden,1990,http://link.springer.com/article/10.3758/BF03203148,Article
An object and action naming battery with pairwise matching on various psycholinguistic characteristics,us,,,,,,,,
An observation support system with an adaptive ontology-driven user interface for the modeling of complex behaviors during surgical interventions,Behavior Research Methods,,42,4,10.3758/BRM.42.4.1049,T. NeumuthB. KaschekD. NeumuthM. CeschiaJ. MeixensbergerG. StraussO. Burgert,2010,http://link.springer.com/article/10.3758/BRM.42.4.1049,Article
An on-line task for contrasting auditory processing in the verbal and nonverbal domains and norms for younger and older adults,Behavior Research Methods,,37,1,10.3758/BF03206403,Ayşe Pinar SayginFrederic DickElizabeth Bates,2005,http://link.springer.com/article/10.3758/BF03206403,Article
An open-source LabVIEW application toolkit for phasic heart rate analysis in psychophysiological research,"Behavior Research Methods, Instruments, & Computers",,36,4,10.3758/BF03206558,Aaron R. DuleyChristopher M. JanelleStephen A. Coombes,2004,http://link.springer.com/article/10.3758/BF03206558,Article
An optimization approach for mapping and measuring the divergence and correspondence between paths,Behavior Research Methods,,48,1,10.3758/s13428-015-0562-7,Shane T. MuellerBrandon S. PerelmanElizabeth S. Veinott,2016,http://link.springer.com/article/10.3758/s13428-015-0562-7,Article
"An SPSS implementation of the nonrecursive outlier deletion procedure with shiftingz score criterion (Van Selst & Jolicoeur, 1994)",Behavior Research Methods,,38,2,10.3758/BRM.38.2.344,Glenn L. Thompson,2006,http://link.springer.com/article/10.3758/BRM.38.2.344,Article
"An upper- and lowercase alphabetic similarity matrix, with derived generation similarity values",us,,,,,,,,
Analysis of tactile and visual confusion matrices,us,,,,,,,,
Analysis of variance for repeated measures designs with word materials as a nested random or fixed factor,Behavior Research Methods,,39,4,10.3758/BF03192964,Toni RietveldRoeland van Hout,2007,http://link.springer.com/article/10.3758/BF03192964,Article
Analysis of word frequencies in spoken language of children,us,,,,,,,,
Analyzing false memories in children with associative lists specific for their age,us,,,,,,,,
Analyzing human random generation behavior: A review of methods used and a computer program for describing performance,"Behavior Research Methods, Instruments, & Computers",,30,4,10.3758/BF03209475,John N. TowseDerek Neil,1998,http://link.springer.com/article/10.3758/BF03209475,Article
"Angenehmheit, bedeutungshaltigkeit, bildhaftigkeit und konkretheit_Abstraktheit von 452 adjektiven",us,,,,,,,,
Animated diagrams in teaching statistics,"Behavior Research Methods, Instruments, & Computers",,35,2,10.3758/BF03202549,Karl F. WenderJ.-Sebastian Muehlboeck,2003,http://link.springer.com/article/10.3758/BF03202549,Article
Application of digital filters in the processing of eye movement data,Behavior Research Methods & Instrumentation,,14,3,10.3758/BF03203222,Edward J. EngelkenKennith W. StevensJames W. Wolfe,1982,http://link.springer.com/article/10.3758/BF03203222,Article
Application of high-performance computing to the management of social science and demographic data,"Behavior Research Methods, Instruments, & Computers",,29,1,10.3758/BF03200572,Albert F. Anderson,1997,http://link.springer.com/article/10.3758/BF03200572,Article
Are all “research fields” equal? Rethinking practice for the use of data from crowdsourcing market places,Behavior Research Methods,,49,4,10.3758/s13428-016-0789-y,Ilka H. Gleibs,2017,http://link.springer.com/article/10.3758/s13428-016-0789-y,Article
Are rating-based procedures reliable for derivation of typicality judgments from children?,us,,,,,,,,
Are subjective ratings of metaphors a red herring? The big two dimensions of metaphoric sentences,Behavior Research Methods,,50,2,10.3758/s13428-017-0903-9,Paul H. ThibodeauLes SikosFrank H. Durgin,2018,http://link.springer.com/article/10.3758/s13428-017-0903-9,Article
Argus: A suite of tools for research in complex cognition,"Behavior Research Methods, Instruments, & Computers",,33,2,10.3758/BF03195358,Michael J. SchoellesWayne D. Gray,2001,http://link.springer.com/article/10.3758/BF03195358,Article
Assessing and overcoming participant dishonesty in online data collection,Behavior Research Methods,,50,4,10.3758/s13428-017-0984-5,Chris Hydock,2018,http://link.springer.com/article/10.3758/s13428-017-0984-5,Article
Assessing bimodality to detect the presence of a dual cognitive process,Behavior Research Methods,,45,1,10.3758/s13428-012-0225-x,Jonathan B. FreemanRick Dale,2013,http://link.springer.com/article/10.3758/s13428-012-0225-x,Article
Assessing group-level participation in fluid teams: Testing a new metric,Behavior Research Methods,,43,2,10.3758/s13428-011-0070-3,Susannah B. F. PaletzChristian D. Schunn,2011,http://link.springer.com/article/10.3758/s13428-011-0070-3,Article
Assessing perceptual change with an ambiguous figures task: Normative data for 40 standard picture sets,Behavior Research Methods,,48,1,10.3758/s13428-015-0564-5,Elisabeth StöttingerNazanin Mohammadi SepahvandJames DanckertBritt Anderson,2016,http://link.springer.com/article/10.3758/s13428-015-0564-5,Article
Assessing perceptual change with an ambiguous�figures task: Normative data for 40 standard picture sets ,us,,,,,,,,
"Assessing segmentation processes by click detection: online measure of statistical learning, or simple interference?",Behavior Research Methods,,47,4,10.3758/s13428-014-0548-x,Ana FrancoVinciane GaillardAxel CleeremansArnaud Destrebecqz,2015,http://link.springer.com/article/10.3758/s13428-014-0548-x,Article
Assessing stereomotion thresholds with a high-resolution computer monitor,"Behavior Research Methods, Instruments, & Computers",,30,3,10.3758/BF03200678,P. ServosL. A. SymonsW. SchmidtM. A. Goodale,1998,http://link.springer.com/article/10.3758/BF03200678,Article
Assessing the format of the presentation of text in developing a Reading Strategy Assessment Tool (R-SAT),Behavior Research Methods,,39,2,10.3758/BF03193148,Sara GilliamJoseph P. MaglianoKeith K. MillisIrwin LevinsteinChutima Boonthum,2007,http://link.springer.com/article/10.3758/BF03193148,Article
Assessing the use of multiple sources in student essays,Behavior Research Methods,,44,3,10.3758/s13428-012-0214-0,Peter HastingsSimon HughesJoseph P. MaglianoSusan R. GoldmanKimberly Lawless,2012,http://link.springer.com/article/10.3758/s13428-012-0214-0,Article
Assessing the validity of computer-game-like tests of processing speed and working memory,Behavior Research Methods,,40,4,10.3758/BRM.40.4.969,Jason McPhersonNicholas R. Burns,2008,http://link.springer.com/article/10.3758/BRM.40.4.969,Article
Assessing the validity of two indirect questioning techniques: A Stochastic Lie Detector versus the Crosswise Model,Behavior Research Methods,,48,3,10.3758/s13428-015-0628-6,Adrian HoffmannJochen Musch,2016,http://link.springer.com/article/10.3758/s13428-015-0628-6,Article
Assessing the winning teams program of interactive satellite-based training,"Behavior Research Methods, Instruments, & Computers",,31,2,10.3758/BF03207720,Christopher R. WolfeAimin WangDoris Bergen,1999,http://link.springer.com/article/10.3758/BF03207720,Article
Assessment battery for communication (ABaCo): normative data,Behavior Research Methods,,44,3,10.3758/s13428-011-0174-9,Romina AngeleriFrancesca M. BoscoIlaria GabbatoreBruno G. BaraKatiuscia Sacco,2012,http://link.springer.com/article/10.3758/s13428-011-0174-9,Article
Assessment of adolescent body perception: Development and characterization of a novel tool for morphing images of adolescent bodies,Behavior Research Methods,,39,3,10.3758/BF03193037,Rosanne AleongSimon DuchesneTomáš Paus,2007,http://link.springer.com/article/10.3758/BF03193037,Article
Assessment of the contact eye cover as an effective method of restricting visual input,Behavior Research Methods & Instrumentation,,10,3,10.3758/BF03205157,Daniel M. LevinsonCharles L. sheridanTerry J. HottmanDon R. JustesenDonnell J. CreelRobert E. Sanders,1978,http://link.springer.com/article/10.3758/BF03205157,Article
Association and uncertainty: Norms of association to ambiguous words,us,,,,,,,,
"Association indices for 446 randomly selected English monosyllables, bisyllables and trisyllables",us,,,,,,,,
Association value of 320 selected words and paralogs,us,,,,,,,,
Associative characteristics of sixty-three adjectives and their relation to verbal paired-associate learning in children,us,,,,,,,,
Associative norms of 58 Spanish words for children from 8 to 13 years old,us,,,,,,,,
Associative reaction time and meaningfulness of CVCVC response terms in paired-associate learning,us,,,,,,,,
"Associative reaction time, meaningfulness, and pronunciability ratings of 382 words and paralogs",us,,,,,,,,
Associative responses to novel figures,us,,,,,,,,
ATC-labAdvanced: An air traffic control simulator with realism and control,Behavior Research Methods,,41,1,10.3758/BRM.41.1.118,Selina FothergillShayne LoftAndrew Neal,2009,http://link.springer.com/article/10.3758/BRM.41.1.118,Article
Attention to repeated images on the World-Wide Web: Another look at scanpath theory,"Behavior Research Methods, Instruments, & Computers",,34,4,10.3758/BF03195483,Sheree JosephsonMichael E. Holmes,2002,http://link.springer.com/article/10.3758/BF03195483,Article
Attentive Turkers: MTurk participants perform better on online attention checks than do subject pool participants,Behavior Research Methods,,48,1,10.3758/s13428-015-0578-z,David J. HauserNorbert Schwarz,2016,http://link.springer.com/article/10.3758/s13428-015-0578-z,Article
Auto-Barona: An automated method of calculating premorbid IQ based on actuarial information,"Behavior Research Methods, Instruments, & Computers",,28,1,10.3758/BF03203648,David DorfmanJohn F. KincaidJames Wakeman,1996,http://link.springer.com/article/10.3758/BF03203648,Article
Automated and interactive analysis of eye fixation data in reading,Behavior Research Methods & Instrumentation,,13,2,10.3758/BF03207919,Reinhold Kliegl,1981,http://link.springer.com/article/10.3758/BF03207919,Article
Automated data collection using bar code,"Behavior Research Methods, Instruments, & Computers",,21,1,10.3758/BF03203870,John M. EilerWalter W. NelsonCraig C. JensenSteven P. Johnson,1989,http://link.springer.com/article/10.3758/BF03203870,Article
Automated grading of homework assignments and tests in introductory and intermediate statistics courses using active server pages,"Behavior Research Methods, Instruments, & Computers",,31,2,10.3758/BF03207717,David W. Stockburger,1999,http://link.springer.com/article/10.3758/BF03207717,Article
